,Name,gender,is alive,age,Death_Probability
18903,Charles H. Price II,Male,no,81,0.07737999999999999
18904,David Price,Male,yes,74,0.03942
18905,Dennis Price,Male,no,58,0.009059999999999999
18906,Frederick K. C. Price,Male,yes,82,0.08596000000000001
18907,John Price,Male,yes,81,0.07737999999999999
18911,Mike Price,Male,yes,68,0.02323
18913,Nick Price,Male,yes,57,0.00828
18914,Ray Price,Male,no,87,0.14473
18915,Reynolds Price,Male,no,78,0.05711
18916,Robert M. Price,Male,yes,84,0.10625
18917,Tom Price,Male,yes,60,0.01086
18918,Vincent Price,Male,no,82,0.08596000000000001
18921,Charley Pride,Male,yes,76,0.04715
18922,Reince Priebus,Male,yes,42,0.00286
18924,Jason Priestley,Male,yes,45,0.0036299999999999995
18925,C. James Prieur,Male,yes,63,0.01444
18926,Ilya Prigogine,Male,no,86,0.13083
18927,Louis Prima,Male,no,68,0.02323
18928,Yevgeny Primakov,Male,yes,85,0.11800000000000001
18929,Barry Primus,Male,yes,76,0.04715
18930,Prince,Male,yes,56,0.00757
18931,Charles O. Prince,Male,yes,64,0.0159
18932,Edgar Prince,Male,no,64,0.0159
18933,Erik Prince,Male,yes,45,0.0036299999999999995
18934,Harold Prince,Male,yes,86,0.13083
18935,Joseph Prince,Male,yes,51,0.00504
18936,Ron Prince,Male,yes,45,0.0036299999999999995
18937,Anthony J. Principi,Male,yes,70,0.02785
18938,Andrew Prine,Male,yes,78,0.05711
18940,Freddie Prinze,Male,no,23,0.00125
18941,"Freddie Prinze, Jr.",Male,yes,38,0.00206
18942,James Prior,Male,yes,87,0.14473
18943,V. S. Pritchett,Male,no,97,0.33576999999999996
18945,Coy Privette,Male,yes,81,0.07737999999999999
18946,Bob Probert,Male,no,45,0.0036299999999999995
18947,Jeff Probst,Male,yes,53,0.0058
18948,Jürgen Prochnow,Male,yes,73,0.03633
18950,Timothy Proctor,Male,yes,65,0.01753
18951,Romano Prodi,Male,yes,75,0.04299
18952,Tose Proeski,Male,no,26,0.00109
18953,John Profumo,Male,no,91,0.21141
18954,Antonio Prohias,Male,no,77,0.05184
18955,Aleksandr M. Prokhorov,Male,no,86,0.13083
18956,Frederic Prokosch,Male,no,81,0.07737999999999999
18957,Chris Pronger,Male,yes,40,0.00244
18958,Greg Proops,Male,yes,55,0.0069099999999999995
18960,Robert Prosky,Male,no,78,0.05711
18961,"David T. Prosser, Jr.",Male,yes,72,0.03343
18962,Skip Prosser,Male,no,57,0.00828
18965,Marcel Proulx,Male,yes,68,0.02323
18967,Fletcher Prouty,Male,no,84,0.10625
18968,David Proval,Male,yes,72,0.03343
18970,Jon Provost,Male,yes,64,0.0159
18971,David Prowse,Male,yes,79,0.06305
18973,William Proxmire,Male,no,90,0.19307
18974,Alex Proyas,Male,yes,51,0.00504
18975,Wes Pruden,Male,yes,79,0.06305
18976,Paul Prudhomme,Male,yes,74,0.03942
18977,Joseph W. Prueher,Male,yes,72,0.03343
18978,Stanley B. Prusiner,Male,yes,72,0.03343
18980,Jonathan Pryce,Male,yes,67,0.02122
18981,William Thornton Pryce,Male,no,74,0.03942
18982,David Pryor,Male,yes,80,0.06978
18983,Mark Pryor,Male,yes,51,0.00504
18984,Richard Pryor,Male,no,65,0.01753
18985,"William H. Pryor, Jr.",Male,yes,52,0.005379999999999999
18986,Jackson Publick,Male,yes,43,0.0031
18987,Jaime Serra Puche,Male,yes,63,0.01444
18988,Wolfgang Puck,Male,yes,65,0.01753
18989,Gary Puckett,Male,yes,72,0.03343
18990,Kirby Puckett,Male,no,46,0.00392
18991,Danny Pudi,Male,yes,35,0.0016
18993,Tito Puente,Male,no,77,0.05184
18994,Puff Daddy,Male,yes,45,0.0036299999999999995
18995,Jade Puget,Male,yes,41,0.00264
18996,Manuel Puig,Male,no,58,0.009059999999999999
18997,Albert Pujols,Male,yes,34,0.00148
18999,Bill Pullman,Male,yes,61,0.01192
19000,Philip Pullman,Male,yes,68,0.02323
19001,Big Pun,Male,no,29,0.0011099999999999999
19003,CM Punk,Male,yes,36,0.0017399999999999998
19004,Bill Purcell,Male,yes,61,0.01192
19005,Dick Purcell,Male,no,36,0.0017399999999999998
19006,Dominic Purcell,Male,yes,44,0.00335
19007,E. M. Purcell,Male,no,85,0.11800000000000001
19008,Graham Purcell,Male,no,92,0.23085999999999998
19010,Noel Purcell,Male,no,85,0.11800000000000001
19011,Philip J. Purcell,Male,yes,71,0.03059
19013,Bernard Purdie,Male,yes,75,0.04299
19014,Edmund Purdom,Male,no,85,0.11800000000000001
19015,James Purefoy,Male,yes,50,0.0047799999999999995
19016,Amrish Puri,Male,no,73,0.03633
19017,Om Puri,Male,yes,64,0.0159
19019,James Purnell,Male,yes,44,0.00335
19020,Carl Pursell,Male,no,77,0.05184
19021,Melvin Purvis,Male,no,57,0.00828
19022,Martin Puryear,Male,yes,73,0.03633
19023,Nathan M. Pusey,Male,no,94,0.27296
19024,John Putch,Male,yes,53,0.0058
19025,Vladimir Putin,Male,yes,62,0.01311
19026,Adam Putnam,Male,yes,40,0.00244
19027,Hilary Putnam,Male,yes,88,0.15972999999999998
19028,Mario Puzo,Male,no,79,0.06305
19029,Lucian W. Pye,Male,no,87,0.14473
19030,Shawn Pyfrom,Male,yes,28,0.00107
19031,Denver Pyle,Male,no,77,0.05184
19032,Ernie Pyle,Male,no,45,0.0036299999999999995
19034,Pip Pyle,Male,no,56,0.00757
19036,Francis Pym,Male,no,86,0.13083
19037,Thomas Pynchon,Male,yes,77,0.05184
19038,Joe Pyne,Male,no,45,0.0036299999999999995
19039,Q-Tip,Male,yes,44,0.00335
19041,John Quade,Male,no,71,0.03059
19042,Dennis Quaid,Male,yes,60,0.01086
19043,Randy Quaid,Male,yes,64,0.0159
19044,Pete Quaife,Male,no,67,0.02122
19045,Anthony Quainton,Male,yes,80,0.06978
19046,DJ Qualls,Male,yes,36,0.0017399999999999998
19048,Robert Quarry,Male,no,84,0.10625
19049,Salvatore Quasimodo,Male,no,67,0.02122
19051,Frank Quattrone,Male,yes,59,0.009909999999999999
19052,Anthony Quayle,Male,no,76,0.04715
19053,Benjamin Quayle,Male,yes,38,0.00206
19054,Dan Quayle,Male,yes,67,0.02122
19056,Joe Queenan,Male,yes,64,0.0159
19057,James Quello,Male,no,96,0.31547
19058,Raymond Queneau,Male,no,73,0.03633
19059,?uestlove,Male,yes,43,0.0031
19060,Allen I. Questrom,Male,yes,73,0.03633
19061,Albert H. Quie,Male,yes,91,0.21141
19062,Carroll Quigley,Male,no,67,0.02122
19065,Mike Quigley,Male,yes,56,0.00757
19066,DJ Quik,Male,yes,44,0.00335
19067,Eddie Quillan,Male,no,83,0.09557
19068,James H. Quillen,Male,no,87,0.14473
19069,Denis Quilley,Male,no,76,0.04715
19072,Richard Quine,Male,no,69,0.02538
19073,Robert Quine,Male,no,62,0.01311
19074,Willard Van Orman Quine,Male,no,92,0.23085999999999998
19077,Aidan Quinn,Male,yes,55,0.0069099999999999995
19079,Anthony Quinn,Male,no,86,0.13083
19080,Bill Quinn,Male,no,82,0.08596000000000001
19081,Brady Quinn,Male,yes,30,0.00116
19083,Colin Quinn,Male,yes,55,0.0069099999999999995
19084,Ed Quinn,Male,yes,46,0.00392
19085,Francesco Quinn,Male,no,48,0.004379999999999999
19086,Glenn Quinn,Male,no,32,0.00128
19087,J. C. Quinn,Male,no,64,0.0159
19088,Jack Quinn,Male,yes,63,0.01444
19089,Jack Quinn,Male,yes,65,0.01753
19091,Kenneth M. Quinn,Male,yes,72,0.03343
19093,Pat Quinn,Male,yes,66,0.01932
19095,William F. Quinn,Male,no,87,0.14473
19096,Zachary Quinto,Male,yes,37,0.0018899999999999998
19098,Sayyid Qutb,Male,no,60,0.01086
19099,Maxwell M. Rabb,Male,no,92,0.23085999999999998
19100,Eddie Rabbitt,Male,no,57,0.00828
19101,David Rabe,Male,yes,74,0.03942
19102,Charles Rabemananjara,Male,yes,67,0.02122
19103,Trevor Rabin,Male,yes,59,0.009909999999999999
19104,Yitzhak Rabin,Male,no,73,0.03633
19105,Stuart Rabner,Male,yes,54,0.00632
19106,William F. Raborn,Male,no,85,0.11800000000000001
19107,Alan Rachins,Male,yes,72,0.03343
19108,Riki Rachtman,Male,yes,49,0.00457
19109,Marc Racicot,Male,yes,66,0.01932
19110,George Radanovich,Male,yes,59,0.009909999999999999
19111,Daniel Radcliffe,Male,yes,25,0.00114
19113,Ted Radcliffe,Male,no,103,0.45303000000000004
19115,Dennis Rader,Male,yes,69,0.02538
19116,Dotson Rader,Male,yes,72,0.03343
19117,Randall R. Rader,Male,yes,65,0.01753
19118,Yordan Radichkov,Male,no,75,0.04299
19119,Raymond Radiguet,Male,no,20,0.0011300000000000001
19121,Josh Radnor,Male,yes,40,0.00244
19122,Ernest S. Rady,Male,yes,77,0.05184
19124,Bob Rae,Male,yes,66,0.01932
19127,Raekwon,Male,yes,46,0.00392
19128,Rael,Male,yes,68,0.02323
19129,Bob Rafelson,Male,yes,81,0.07737999999999999
19130,Jean-Pierre Raffarin,Male,yes,66,0.01932
19131,Chips Rafferty,Male,no,62,0.01311
19134,Alan Rafkin,Male,no,73,0.03633
19135,Akbar Hashemi Rafsanjani,Male,yes,80,0.06978
19136,Patrick Rafter,Male,yes,42,0.00286
19138,Rags Ragland,Male,no,41,0.00264
19139,William Ragsdale,Male,yes,53,0.0058
19140,Bobby Rahal,Male,yes,61,0.01192
19141,Nick Rahall,Male,yes,65,0.01753
19142,Kevin Rahm,Male,yes,43,0.0031
19143,Mujibur Rahman,Male,no,55,0.0069099999999999995
19144,Tunku Abdul Rahman,Male,no,87,0.14473
19145,Ziaur Rahman,Male,no,45,0.0036299999999999995
19146,Karl Rahner,Male,no,80,0.06978
19147,Philip Rahv,Male,no,65,0.01753
19149,Kimi Raikkonen,Male,yes,35,0.0016
19150,Steve Railsback,Male,yes,66,0.01932
19151,Sam Raimi,Male,yes,55,0.0069099999999999995
19152,Ted Raimi,Male,yes,49,0.00457
19153,Rain,Male,yes,32,0.00128
19159,Franklin Raines,Male,yes,65,0.01753
19160,Howell Raines,Male,yes,71,0.03059
19161,Tim Raines,Male,yes,55,0.0069099999999999995
19162,Ford Rainey,Male,no,97,0.33576999999999996
19163,Ralph Rainger,Male,no,41,0.00264
19164,Prince Rainier,Male,no,82,0.08596000000000001
19165,James Rainwater,Male,no,69,0.02538
19167,John Raitt,Male,no,88,0.15972999999999998
19168,Mahinda Rajapakse,Male,yes,69,0.02538
19169,Rajinikanth,Male,yes,65,0.01753
19170,Rajkumar,Male,no,78,0.05711
19171,Bhagwan Shree Rajneesh,Male,no,59,0.009909999999999999
19174,Rakim,Male,yes,46,0.00392
19175,David Rakoff,Male,no,48,0.004379999999999999
19176,Ted Rall,Male,yes,51,0.00504
19178,Mick Ralphs,Male,yes,70,0.02785
19179,Joseph W. Ralston,Male,yes,71,0.03059
19182,Sendhil Ramamurthy,Male,yes,40,0.00244
19184,Dack Rambo,Male,no,53,0.0058
19185,Navin Ramgoolam,Male,yes,67,0.02122
19187,Efren Ramirez,Male,yes,41,0.00264
19188,Manny Ramirez,Male,yes,42,0.00286
19189,Richard Ramirez,Male,no,53,0.0058
19191,Twiggy Ramirez,Male,yes,43,0.0031
19192,Harold Ramis,Male,no,70,0.02785
19193,Dee Dee Ramone,Male,no,50,0.0047799999999999995
19194,Joey Ramone,Male,no,50,0.0047799999999999995
19195,Johnny Ramone,Male,no,53,0.0058
19196,Tommy Ramone,Male,no,62,0.01311
19197,Fidel Ramos,Male,yes,86,0.13083
19200,Arjun Rampal,Male,yes,42,0.00286
19202,Calvin L. Rampton,Male,no,94,0.27296
19203,Gordon Ramsay,Male,yes,48,0.004379999999999999
19204,Jack Ramsay,Male,no,89,0.17584
19207,Dave Ramsey,Male,yes,54,0.00632
19208,James R. Ramsey,Male,yes,66,0.01932
19209,John Ramsey,Male,yes,71,0.03059
19212,Norman F. Ramsey,Male,no,96,0.31547
19214,Ron Ramsey,Male,yes,59,0.009909999999999999
19215,Wes Ramsey,Male,yes,37,0.0018899999999999998
19216,Jim Ramstad,Male,yes,68,0.02323
19217,Lee Ranaldo,Male,yes,58,0.009059999999999999
19218,Bill Rancic,Male,yes,43,0.0031
19222,Kenneth A. Randall,Male,yes,87,0.14473
19223,Robert C. Randall,Male,no,53,0.0058
19226,Tony Randall,Male,no,84,0.10625
19227,Don Michael Randel,Male,yes,74,0.03942
19228,James Randi,Male,yes,86,0.13083
19231,Boots Randolph,Male,no,80,0.06978
19232,Donald Randolph,Male,no,87,0.14473
19234,Jennings Randolph,Male,no,96,0.31547
19235,John Randolph,Male,no,89,0.17584
19237,Willie Randolph,Male,yes,60,0.01086
19238,Charles Rangel,Male,yes,84,0.10625
19240,J. Lee Rankin,Male,no,89,0.17584
19241,Kevin Rankin,Male,yes,38,0.00206
19243,Stephen Rannazzisi,Male,yes,36,0.0017399999999999998
19244,Al Rantel,Male,yes,59,0.009909999999999999
19245,Abdel Aziz Rantisi,Male,no,57,0.00828
19246,Marcus Ranum,Male,yes,52,0.005379999999999999
19247,C. N. R. Rao,Male,yes,80,0.06978
19248,Narasimha Rao,Male,no,83,0.09557
19249,Kool G Rap,Male,yes,46,0.00392
19251,Michael Rapaport,Male,yes,44,0.00335
19252,Arnold L. Raphel,Male,no,45,0.0036299999999999995
19253,David E. Rapley,Male,yes,73,0.03633
19254,Anthony Rapp,Male,yes,43,0.0031
19256,The Madd Rapper,Male,yes,46,0.00392
19257,Dizzee Rascal,Male,yes,29,0.0011099999999999999
19258,David Rasche,Male,yes,70,0.02785
19259,Jim Rash,Male,yes,44,0.00335
19260,Ahmad Rashad,Male,yes,65,0.01753
19262,Ahmed Rashid,Male,yes,66,0.01932
19263,Jef Raskin,Male,no,62,0.01311
19264,Anders Fogh Rasmussen,Male,yes,61,0.01192
19265,Lars Løkke Rasmussen,Male,yes,50,0.0047799999999999995
19266,Poul Nyrup Rasmussen,Male,yes,71,0.03059
19267,William Raspberry,Male,no,77,0.05184
19268,Jeremy Ratchford,Male,yes,49,0.00457
19269,William R. Ratchford,Male,no,77,0.05184
19270,Jean Ratelle,Male,yes,74,0.03942
19271,Jackson Rathbone,Male,yes,30,0.00116
19272,Monroe Rathbone,Male,no,76,0.04715
19273,Dan Rather,Male,yes,83,0.09557
19274,Wade Rathke,Male,yes,66,0.01932
19275,Dylan Ratigan,Male,yes,42,0.00286
19276,Brett Ratner,Male,yes,45,0.0036299999999999995
19277,Bruce Ratner,Male,yes,69,0.02538
19278,Rodrigo Rato,Male,yes,65,0.01753
19279,Terence Rattigan,Male,no,66,0.01932
19280,Steven Rattner,Male,yes,62,0.01311
19281,John Ratzenberger,Male,yes,67,0.02122
19282,Rudy Ratzinger,Male,yes,48,0.004379999999999999
19283,Johannes Rau,Male,no,75,0.04299
19285,John Rauch,Male,no,81,0.07737999999999999
19287,Alan Charles Raul,Male,yes,60,0.01086
19288,Robert Rauschenberg,Male,no,83,0.09557
19289,Marc Ravalomanana,Male,yes,65,0.01753
19290,Paul Raven,Male,no,46,0.00392
19292,"Arthur Ravenel, Jr.",Male,yes,87,0.14473
19293,Thurl Ravenscroft,Male,no,91,0.21141
19294,Luke Ravenstahl,Male,yes,34,0.00148
19298,Sri Sri Ravishankar,Male,yes,58,0.009059999999999999
19301,Prem Rawat,Male,yes,57,0.00828
19302,James W. Rawlings,Male,yes,85,0.11800000000000001
19303,Jerry Rawlings,Male,yes,67,0.02122
19304,Brian Rawlinson,Male,no,69,0.02538
19306,John Rawls,Male,no,81,0.07737999999999999
19307,Lou Rawls,Male,no,71,0.03059
19308,Alan Rawsthorne,Male,no,66,0.01932
19309,Aldo Ray,Male,no,65,0.01753
19312,Fred Olen Ray,Male,yes,60,0.01086
19313,Gene Anthony Ray,Male,no,41,0.00264
19314,James Earl Ray,Male,no,70,0.02785
19315,Johnnie Ray,Male,no,63,0.01444
19316,Nicholas Ray,Male,no,68,0.02323
19319,Richard Ray,Male,no,72,0.03343
19320,Robert D. Ray,Male,yes,86,0.13083
19321,Satyajit Ray,Male,no,71,0.03059
19322,Ray-J,Male,yes,33,0.00137
19323,Gene Rayburn,Male,no,82,0.08596000000000001
19324,Collin Raye,Male,yes,55,0.0069099999999999995
19327,Eric S. Raymond,Male,yes,57,0.00828
19328,Gene Raymond,Male,no,90,0.19307
19329,Lee Raymond,Male,yes,76,0.04715
19331,Simon Raymonde,Male,yes,52,0.005379999999999999
19333,Steven A. Raymund,Male,yes,59,0.009909999999999999
19335,Stephen Rea,Male,yes,68,0.02323
19336,Chopper Read,Male,no,59,0.009909999999999999
19337,James Read,Male,yes,61,0.01192
19338,Bob Reade,Male,yes,82,0.08596000000000001
19340,Michael Reagan,Male,yes,69,0.02538
19342,Ron Reagan,Male,yes,56,0.00757
19343,Ronald Reagan,Male,no,93,0.25138
19346,J. Paul Reason,Male,yes,73,0.03633
19347,Rex Reason,Male,yes,86,0.13083
19348,Harry Reasoner,Male,no,68,0.02323
19349,Wayne A. Reaud,Male,yes,67,0.02122
19350,Thomas M. Reavley,Male,yes,93,0.25138
19351,Grote Reber,Male,no,91,0.21141
19352,James Rebhorn,Male,no,66,0.01932
19353,Bebe Rebozo,Male,no,86,0.13083
19354,John Rechy,Male,yes,80,0.06978
19355,Peter Reckell,Male,yes,59,0.009909999999999999
19356,Leon Redbone,Male,yes,65,0.01753
19357,James A. Redden,Male,yes,85,0.11800000000000001
19358,Lance Reddick,Male,yes,45,0.0036299999999999995
19359,Noel Redding,Male,no,60,0.01086
19360,Otis Redding,Male,no,26,0.00109
19362,Raj Reddy,Male,yes,77,0.05184
19363,Orville Redenbacher,Male,no,88,0.15972999999999998
19364,James Redfield,Male,yes,64,0.0159
19365,Corin Redgrave,Male,no,71,0.03059
19367,Michael Redgrave,Male,no,77,0.05184
19369,Redman,Male,yes,44,0.00335
19371,Charles Redman,Male,yes,71,0.03059
19373,Eddie Redmayne,Male,yes,32,0.00128
19374,Liam Redmond,Male,no,76,0.04715
19377,Sumner Redstone,Male,yes,91,0.21141
19378,John Redwood,Male,yes,63,0.01444
19379,René Redzepi,Male,yes,37,0.0018899999999999998
19380,Alan Reed,Male,no,70,0.02785
19381,Albert Reed,Male,yes,29,0.0011099999999999999
19382,Alfred Reed,Male,no,84,0.10625
19383,Carol Reed,Male,no,70,0.02785
19384,Chuck Reed,Male,yes,66,0.01932
19385,Cordell Reed,Male,yes,76,0.04715
19387,Ed Reed,Male,yes,36,0.0017399999999999998
19388,Ishmael Reed,Male,yes,76,0.04715
19389,Jack Reed,Male,yes,65,0.01753
19390,Jerry Reed,Male,no,71,0.03059
19391,Jimmy Reed,Male,no,51,0.00504
19392,John H. Reed,Male,no,91,0.21141
19393,Joseph Verner Reed,Male,yes,77,0.05184
19394,Kasim Reed,Male,yes,45,0.0036299999999999995
19395,Lou Reed,Male,no,71,0.03059
19396,Marshall Reed,Male,no,63,0.01444
19398,Oliver Reed,Male,no,61,0.01192
19400,Peyton Reed,Male,yes,50,0.0047799999999999995
19401,Ralph Reed,Male,yes,53,0.0058
19402,Rex Reed,Male,yes,76,0.04715
19403,Robert Reed,Male,no,60,0.01086
19404,Tom Reed,Male,yes,43,0.0031
19405,Willis Reed,Male,yes,72,0.03343
19406,Norman Reedus,Male,yes,45,0.0036299999999999995
19407,George E. Reedy,Male,no,82,0.08596000000000001
19408,Harry Reems,Male,no,66,0.01932
19409,Martin Rees,Male,yes,72,0.03343
19410,Merlyn Rees,Male,no,86,0.13083
19411,Roger Rees,Male,yes,70,0.02785
19413,Mason Reese,Male,yes,49,0.00457
19414,Pee Wee Reese,Male,no,81,0.07737999999999999
19416,Christopher Reeve,Male,no,52,0.005379999999999999
19417,Dan Reeves,Male,yes,70,0.02785
19418,George Reeves,Male,no,45,0.0036299999999999995
19419,Jim Reeves,Male,no,41,0.00264
19420,Keanu Reeves,Male,yes,50,0.0047799999999999995
19422,Matt Reeves,Male,yes,48,0.004379999999999999
19424,Steve Reeves,Male,no,74,0.03942
19426,Nicolas Winding Refn,Male,yes,44,0.00335
19427,Joe Regalbuto,Male,yes,65,0.01753
19428,Donald Regan,Male,no,85,0.11800000000000001
19429,Duncan Regehr,Male,yes,62,0.01311
19430,Serge Reggiani,Male,no,82,0.08596000000000001
19431,Godfrey Reggio,Male,yes,74,0.03942
19432,Alfred Regnery,Male,yes,72,0.03343
19433,Henry Regnery,Male,no,84,0.10625
19435,Ralph Regula,Male,yes,90,0.19307
19436,Dennis Rehberg,Male,yes,59,0.009909999999999999
19438,William Rehnquist,Male,no,81,0.07737999999999999
19439,Paul L. Reiber,Male,yes,67,0.02122
19440,Otto J. Reich,Male,yes,69,0.02538
19441,Robert Reich,Male,yes,68,0.02323
19442,Steve Reich,Male,yes,78,0.05711
19443,Dave Reichert,Male,yes,64,0.0159
19445,Andy Reid,Male,yes,56,0.00757
19446,Christopher Reid,Male,yes,50,0.0047799999999999995
19448,Harry Reid,Male,yes,75,0.04299
19449,Irvin D. Reid,Male,yes,73,0.03633
19450,John Reid,Male,yes,67,0.02122
19452,Mike Reid,Male,no,67,0.02122
19453,Ogden R. Reid,Male,yes,89,0.17584
19454,Ptolemy Reid,Male,no,91,0.21141
19455,Richard Reid,Male,yes,41,0.00264
19457,Tim Reid,Male,yes,70,0.02785
19458,Charles Nelson Reilly,Male,no,76,0.04715
19459,John C. Reilly,Male,yes,49,0.00457
19461,William K. Reilly,Male,yes,74,0.03942
19462,Dennis J. Reimer,Male,yes,75,0.04299
19464,Steven S. Reinemund,Male,yes,66,0.01932
19465,Carl Reiner,Male,yes,92,0.23085999999999998
19466,Rob Reiner,Male,yes,67,0.02122
19467,Frederick Reines,Male,no,80,0.06978
19468,Fredrik Reinfeldt,Male,yes,49,0.00457
19469,Ad Reinhardt,Male,no,54,0.00632
19470,Django Reinhardt,Male,no,43,0.0031
19471,G. Frederick Reinhardt,Male,no,60,0.01086
19472,John Reinhardt,Male,yes,94,0.27296
19473,Stephen Reinhardt,Male,yes,83,0.09557
19474,Uwe E. Reinhardt,Male,yes,77,0.05184
19475,Judge Reinhold,Male,yes,57,0.00828
19477,J. Leonard Reinsch,Male,no,83,0.09557
19479,Edwin O. Reischauer,Male,no,80,0.06978
19480,Hans Reiser,Male,yes,51,0.00504
19481,Paul Reiser,Male,yes,57,0.00828
19483,Marc Reisner,Male,no,52,0.005379999999999999
19484,Eric Reissner,Male,no,83,0.09557
19485,Wolfgang Reitherman,Male,no,76,0.04715
19486,Ivan Reitman,Male,yes,68,0.02323
19487,Jason Reitman,Male,yes,37,0.0018899999999999998
19488,Joseph D. Reitman,Male,yes,46,0.00392
19491,James Remar,Male,yes,61,0.01192
19494,David Remnick,Male,yes,56,0.00757
19495,Bert Remsen,Male,no,74,0.03942
19497,MC Ren,Male,yes,45,0.0036299999999999995
19498,Jim Renacci,Male,yes,56,0.00757
19499,Duncan Renaldo,Male,no,76,0.04715
19502,Ed Rendell,Male,yes,70,0.02785
19504,Charles B. Renfrew,Male,yes,86,0.13083
19505,Brad Renfro,Male,no,26,0.00109
19506,Jérémie Renier,Male,yes,33,0.00137
19507,Jeremy Renner,Male,yes,43,0.0031
19508,Callum Keith Rennie,Male,yes,54,0.00632
19509,Michael Rennie,Male,no,62,0.01311
19511,Jean Reno,Male,yes,66,0.01932
19512,Oscar de la Renta,Male,yes,82,0.08596000000000001
19513,Lance Rentzel,Male,yes,71,0.03059
19514,Glenn M. Renwick,Male,yes,59,0.009909999999999999
19515,Robin W. Renwick,Male,yes,77,0.05184
19516,Eugene C. Renzi,Male,no,75,0.04299
19517,Rick Renzi,Male,yes,56,0.00757
19518,Nicola Rescigno,Male,no,92,0.23085999999999998
19519,Rick Rescorla,Male,no,62,0.01311
19520,Antonio Resines,Male,yes,60,0.01086
19521,Alain Resnais,Male,no,92,0.23085999999999998
19523,Stanley R. Resor,Male,no,95,0.29443
19524,Robert K. Ressler,Male,yes,77,0.05184
19525,"James Reston, Jr.",Male,yes,73,0.03633
19526,James Reston,Male,no,86,0.13083
19527,Tommy Rettig,Male,no,55,0.0069099999999999995
19530,Paul Reubens,Male,yes,62,0.01311
19531,W. Robert Reum,Male,yes,72,0.03343
19532,Henry S. Reuss,Male,no,90,0.19307
19533,Walter Reuther,Male,no,63,0.01444
19534,Harry Revel,Male,no,53,0.0058
19536,Paul Revere,Male,no,76,0.04715
19538,Clive Revill,Male,yes,84,0.10625
19539,Johnny Revolta,Male,no,80,0.06978
19540,Simon Rex,Male,yes,40,0.00244
19541,Kenneth Rexroth,Male,no,77,0.05184
19542,Alejandro Rey,Male,no,57,0.00828
19543,Fernando Rey,Male,no,77,0.05184
19544,Nicholas A. Rey,Male,no,71,0.03059
19545,Jose Reyes,Male,yes,31,0.00121
19547,Silvestre Reyes,Male,yes,70,0.02785
19548,Albert Reynolds,Male,no,82,0.08596000000000001
19549,Burt Reynolds,Male,yes,78,0.05711
19550,Corey Reynolds,Male,yes,40,0.00244
19551,Craig Reynolds,Male,no,42,0.00286
19553,Frank Reynolds,Male,no,60,0.01086
19554,Gene Reynolds,Male,yes,91,0.21141
19556,John Reynolds,Male,yes,72,0.03343
19557,John W. Reynolds,Male,no,81,0.07737999999999999
19558,Kevin Reynolds,Male,yes,62,0.01311
19561,Mel Reynolds,Male,yes,62,0.01311
19562,Mercer Reynolds,Male,yes,69,0.02538
19563,Ryan Reynolds,Male,yes,38,0.00206
19564,Thomas Reynolds,Male,yes,64,0.0159
19565,Thomas A. Reynolds III,Male,yes,62,0.01311
19567,William Reynolds,Male,yes,83,0.09557
19568,William Bradford Reynolds,Male,yes,72,0.03343
19569,Trent Reznor,Male,yes,49,0.00457
19570,Ving Rhames,Male,yes,55,0.0069099999999999995
19572,Howard Rheingold,Male,yes,67,0.02122
19574,Randy Rhoads,Male,no,26,0.00109
19576,Dusty Rhodes,Male,yes,69,0.02538
19577,Erik Rhodes,Male,no,84,0.10625
19578,James A. Rhodes,Male,no,92,0.23085999999999998
19579,John J. Rhodes,Male,no,87,0.14473
19580,John J. Rhodes III,Male,yes,71,0.03059
19582,Nick Rhodes,Male,yes,52,0.005379999999999999
19584,Richard Rhodes,Male,yes,77,0.05184
19585,William R. Rhodes,Male,yes,79,0.06305
19587,Busta Rhymes,Male,yes,42,0.00286
19588,Matthew Rhys,Male,yes,40,0.00244
19589,John Rhys-Davies,Male,yes,70,0.02785
19590,Jonathan Rhys-Meyers,Male,yes,37,0.0018899999999999998
19591,Robert Ri'chard,Male,yes,31,0.00121
19592,Nicholas V. Riasanovsky,Male,no,88,0.15972999999999998
19593,Reid Ribble,Male,yes,58,0.009059999999999999
19594,Alfonso Ribeiro,Male,yes,43,0.0031
19595,Abraham Ribicoff,Male,no,88,0.15972999999999998
19596,Giovanni Ribisi,Male,yes,40,0.00244
19599,Lawrence R. Ricciardi,Male,yes,74,0.03942
19601,Buddy Rice,Male,yes,38,0.00206
19603,Damien Rice,Male,yes,44,0.00335
19604,Donald B. Rice,Male,yes,75,0.04299
19606,Emmett J. Rice,Male,no,92,0.23085999999999998
19608,Jerry Rice,Male,yes,52,0.005379999999999999
19612,Tim Rice,Male,yes,70,0.02785
19613,Adam Rich,Male,yes,46,0.00392
19615,Buddy Rich,Male,no,70,0.02785
19616,Charlie Rich,Male,no,63,0.01444
19617,Christopher Rich,Male,yes,61,0.01192
19618,David Lowell Rich,Male,yes,91,0.21141
19620,Frank Rich,Male,yes,65,0.01753
19621,Marc Rich,Male,no,79,0.06305
19622,Cliff Richard,Male,yes,74,0.03942
19623,Henri Richard,Male,yes,78,0.05711
19624,Little Richard,Male,yes,82,0.08596000000000001
19625,Maurice Richard,Male,no,79,0.06305
19626,Pierre Richard,Male,yes,80,0.06978
19633,Keith Richards,Male,yes,71,0.03059
